	author_title	list_date	rank_this_wk	num_wks_on_list	rank_last_wk	isbn
6266	Paulo Coelho**THE ALCHEMIST	2011-01-16	10.0	163	9.0	9780061122415
6267	Paulo Coelho**THE ALCHEMIST	2011-01-23	12.0	164	10.0	9780061122415
6268	Per Petterson**OUT STEALING HORSES	2008-05-24	16.0	1	0.0	9781555974701
6269	Per Petterson**OUT STEALING HORSES	2008-06-14	19.0	2	0.0	9781555974701
6270	Per Petterson**OUT STEALING HORSES	2008-07-05	19.0	3	0.0	9781555974701
6271	Per Petterson**OUT STEALING HORSES	2008-07-12	19.0	4	0.0	9781555974701
6272	Per Petterson**OUT STEALING HORSES	2008-07-19	17.0	5	0.0	9781555974701
6273	Per Petterson**OUT STEALING HORSES	2008-07-26	16.0	6	0.0	9781555974701
6274	Per Petterson**OUT STEALING HORSES	2008-08-02	19.0	7	0.0	9781555974701
6275	Per Petterson**OUT STEALING HORSES	2008-08-09	19.0	8	0.0	9781555974701
6276	Per Petterson**OUT STEALING HORSES	2008-08-23	19.0	9	0.0	9781555974701
6277	Per Petterson**OUT STEALING HORSES	2008-08-30	20.0	10	0.0	9781555974701
6278	Per Petterson**OUT STEALING HORSES	2008-09-06	19.0	11	0.0	9781555974701
6279	Per Petterson**OUT STEALING HORSES	2008-09-13	15.0	12	0.0	9781555974701
6280	Per Petterson**OUT STEALING HORSES	2008-09-20	17.0	13	0.0	9781555974701
6281	Per Petterson**OUT STEALING HORSES	2008-10-04	17.0	15	0.0	9781555974701
6282	Per Petterson**OUT STEALING HORSES	2008-10-18	20.0	16	0.0	9781555974701
6283	Per Petterson**OUT STEALING HORSES	2008-10-25	18.0	17	0.0	9781555974701
6284	Per Petterson**OUT STEALING HORSES	2008-11-15	19.0	18	0.0	9781555974701
6285	Per Petterson**OUT STEALING HORSES	2008-11-22	19.0	19	0.0	9781555974701
6286	Per Petterson**OUT STEALING HORSES	2008-11-29	20.0	20	0.0	9781555974701
6287	Per Petterson**OUT STEALING HORSES	2008-12-06	17.0	21	0.0	9781555974701
6288	Per Petterson**OUT STEALING HORSES	2008-12-20	20.0	22	0.0	9781555974701
6289	Per Petterson**OUT STEALING HORSES	2009-01-31	19.0	23	0.0	9781555974701
6290	Per Petterson**OUT STEALING HORSES	2009-02-07	20.0	24	0.0	9781555974701
6291	Per Petterson**OUT STEALING HORSES	2009-02-28	20.0	25	0.0	9781555974701
6292	Peter Matthiessen**SHADOW COUNTRY	2008-12-13	17.0	1	0.0	9780812980622
6293	Peter Straub**A DARK MATTER	2010-02-14	17.0	0	0.0	9780385516389
6294	Philip Roth**INDIGNATION	2008-09-20	10.0	1	0.0	9780547054841
6295	Philip Roth**INDIGNATION	2008-09-27	14.0	2	10.0	9780547054841
6296	Philip Roth**INDIGNATION	2008-10-04	19.0	0	0.0	9780547054841
6297	Philip Roth**NEMESIS	2010-10-17	16.0	1	0.0	9780547318356
6298	Philippa Gregory**THE OTHER BOLEYN GIRL	2008-05-24	18.0	18	0.0	9781416560609
6299	Philippa Gregory**THE OTHER BOLEYN GIRL	2008-05-31	19.0	19	0.0	9781416560609
6300	Philippa Gregory**THE OTHER BOLEYN GIRL	2008-06-14	16.0	20	0.0	9781416560609
6301	Philippa Gregory**THE OTHER QUEEN	2008-09-20	2.0	1	0.0	9781416549147
6302	Philippa Gregory**THE OTHER QUEEN	2008-09-27	6.0	2	2.0	9781416549147
6303	Philippa Gregory**THE OTHER QUEEN	2008-10-04	6.0	3	6.0	9781416549147
6304	Philippa Gregory**THE OTHER QUEEN	2008-10-11	7.0	4	6.0	9781416549147
6305	Philippa Gregory**THE OTHER QUEEN	2008-10-18	10.0	5	7.0	9781416549147
6306	Philippa Gregory**THE OTHER QUEEN	2008-10-25	16.0	6	10.0	9781416549147
6307	Philippa Gregory**THE OTHER QUEEN	2009-07-18	16.0	1	0.0	9781416549147
6308	Philippa Gregory**THE OTHER QUEEN	2009-07-25	13.0	2	16.0	9781416549147
6309	Philippa Gregory**THE OTHER QUEEN	2009-08-01	16.0	3	13.0	9781416549147
6310	Philippa Gregory**THE OTHER QUEEN	2009-08-08	18.0	4	16.0	9781416549147
6311	Philippa Gregory**THE OTHER QUEEN	2009-08-15	20.0	5	18.0	9781416549147
6312	Philippa Gregory**THE OTHER QUEEN	2009-08-22	19.0	6	20.0	9781416549147
6313	Philippa Gregory**THE OTHER QUEEN	2009-08-29	19.0	7	19.0	9781416549147
6314	Philippa Gregory**THE RED QUEEN	2010-08-08	2.0	1	0.0	9781416563723
6315	Philippa Gregory**THE RED QUEEN	2010-08-15	7.0	2	2.0	9781416563723
6316	Philippa Gregory**THE RED QUEEN	2010-08-22	8.0	3	7.0	9781416563723
6317	Philippa Gregory**THE RED QUEEN	2010-08-29	8.0	4	8.0	9781416563723
6318	Philippa Gregory**THE RED QUEEN	2010-09-05	12.0	5	8.0	9781416563723
6319	Philippa Gregory**THE RED QUEEN	2010-09-12	16.0	0	0.0	9781416563723
6320	Philippa Gregory**THE WHITE QUEEN	2009-08-22	2.0	1	0.0	9781416563686
6321	Philippa Gregory**THE WHITE QUEEN	2009-08-29	5.0	2	2.0	9781416563686
6322	Philippa Gregory**THE WHITE QUEEN	2009-09-05	6.0	3	5.0	9781416563686
6323	Philippa Gregory**THE WHITE QUEEN	2009-09-12	7.0	4	6.0	9781416563686
6324	Philippa Gregory**THE WHITE QUEEN	2009-09-19	7.0	5	7.0	9781416563686
6325	Philippa Gregory**THE WHITE QUEEN	2009-09-26	17.0	0	0.0	9781416563686
6326	Philippa Gregory**THE WHITE QUEEN	2009-10-03	20.0	0	0.0	9781416563686
6327	Philippa Gregory**THE WHITE QUEEN	2010-04-11	19.0	1	0.0	9781416563686
6328	Philippa Gregory**THE WHITE QUEEN	2010-04-18	16.0	2	19.0	9781416563686
6329	Philippa Gregory**THE WHITE QUEEN	2010-04-25	18.0	3	16.0	9781416563686
6330	Philippa Gregory**THE WHITE QUEEN	2010-05-02	20.0	4	18.0	9781416563686
6331	Phillip Margolin**EXECUTIVE PRIVILEGE	2008-05-24	16.0	0	0.0	9780061236228
6332	Phillip Margolin**EXECUTIVE PRIVILEGE	2009-05-09	16.0	1	0.0	9780061236228
6333	Phillip Margolin**EXECUTIVE PRIVILEGE	2009-05-16	14.0	2	16.0	9780061236228
6334	Phillip Margolin**EXECUTIVE PRIVILEGE	2009-05-23	20.0	3	14.0	9780061236228
6335	Phillip Margolin**FUGITIVE	2010-02-07	18.0	1	0.0	9780061236242
6336	Phillip Margolin**SUPREME JUSTICE	2010-05-23	11.0	1	0.0	9780061926518
6337	R A Salvatore**GAUNTLGRYM	2010-10-10	13.0	1	0.0	9780786955008
6338	R A Salvatore**GAUNTLGRYM	2010-10-17	19.0	0	0.0	9780786955008
6339	R A Salvatore**THE GHOST KING	2009-10-10	11.0	1	0.0	9780786952335
6340	R A Salvatore**THE GHOST KING	2009-10-17	17.0	0	0.0	9780786952335
6341	R A Salvatore**THE GHOST KING	2009-10-24	19.0	0	0.0	9780786952335
6342	R A Salvatore**THE ORC KING	2008-07-12	19.0	1	0.0	9780786950461
6343	R A Salvatore**THE ORC KING	2008-07-19	10.0	2	0.0	9780786950461
6344	R A Salvatore**THE ORC KING	2008-07-26	16.0	3	0.0	9780786950461
6345	R A Salvatore**THE PIRATE KING	2008-10-11	3.0	1	0.0	9780786949649
6346	R A Salvatore**THE PIRATE KING	2008-10-18	8.0	2	3.0	9780786949649
6347	R A Salvatore**THE PIRATE KING	2008-10-25	19.0	0	0.0	9780786949649
6348	Rachel Gibson**NOT ANOTHER BAD DATE	2008-05-31	10.0	1	0.0	9780061178047
6349	Rachel Gibson**NOT ANOTHER BAD DATE	2008-06-07	7.0	2	0.0	9780061178047
6350	Rachel Gibson**NOT ANOTHER BAD DATE	2008-06-14	10.0	3	0.0	9780061178047
6351	Rachel Gibson**NOT ANOTHER BAD DATE	2008-06-21	15.0	4	0.0	9780061178047
6352	Rachel Gibson**NOTHING BUT TROUBLE	2010-05-02	6.0	1	0.0	9780061579097
6353	Rachel Gibson**NOTHING BUT TROUBLE	2010-05-09	14.0	2	6.0	9780061579097
6354	Rachel Gibson**NOTHING BUT TROUBLE	2010-05-16	17.0	3	14.0	9780061579097
6355	Rachel Gibson**TRUE LOVE AND OTHER DISASTERS	2009-05-02	10.0	1	0.0	9780061579066
6356	Rachel Gibson**TRUE LOVE AND OTHER DISASTERS	2009-05-09	19.0	2	10.0	9780061579066
6357	Rachel Gibson**TRUE LOVE AND OTHER DISASTERS	2009-05-16	18.0	3	19.0	9780061579066
6358	Ralph Peters**THE WAR AFTER ARMAGEDDON	2009-09-19	19.0	0	0.0	9781429962926
6359	Randy Wayne White**DEAD SILENCE	2009-03-14	7.0	1	0.0	9780399155406
6360	Randy Wayne White**DEAD SILENCE	2009-03-21	10.0	2	7.0	9780399155406
6361	Randy Wayne White**DEAD SILENCE	2009-03-28	15.0	3	10.0	9780399155406
6362	Randy Wayne White**DEEP SHADOW	2010-03-14	6.0	1	0.0	9780399156267
6363	Randy Wayne White**DEEP SHADOW	2010-03-21	14.0	2	6.0	9780399156267
6364	Randy Wayne White**DEEP SHADOW	2010-03-28	15.0	3	14.0	9780399156267
6365	Raymond E Feist**RIDES A DREAD LEGION	2009-04-04	16.0	1	0.0	9780061468360
6366	Raymond Khoury**THE SANCTUARY	2008-08-02	8.0	1	0.0	9780451223197
6367	Raymond Khoury**THE SANCTUARY	2008-08-09	11.0	2	0.0	9780451223197
6368	Raymond Khoury**THE SANCTUARY	2008-08-16	9.0	3	0.0	9780451223197
6369	Raymond Khoury**THE SANCTUARY	2008-08-23	11.0	4	0.0	9780451223197
6370	Raymond Khoury**THE SIGN	2009-05-23	9.0	1	0.0	9780451228208
6371	Raymond Khoury**THE SIGN	2009-05-30	14.0	2	9.0	9780451228208
6372	Raymond Khoury**THE SIGN	2010-04-04	11.0	1	0.0	9780451228208
6373	Raymond Khoury**THE SIGN	2010-04-11	12.0	2	11.0	9780451228208
6374	Raymond Khoury**THE SIGN	2010-04-18	15.0	3	12.0	9780451228208
6375	Raymond Khoury**THE SIGN	2010-04-25	17.0	4	15.0	9780451228208
6376	Raymond Khoury**THE TEMPLAR SALVATION	2010-10-24	16.0	1	0.0	9780525951841
6377	Raymond Khoury**THE TEMPLAR SALVATION	2010-10-31	20.0	0	0.0	9780525951841
6378	Rebecca M Hale**HOW TO WASH A CAT	2010-01-17	19.0	1	0.0	9780425232040
6379	Rebecca M Hale**HOW TO WASH A CAT	2010-01-24	16.0	2	19.0	9780425232040
6380	Rebecca Wells**THE CROWNING GLORY OF CALLA LILY PONDER	2009-07-11	19.0	0	0.0	9780060175313
6381	Reif Larsen**THE SELECTED WORKS OF T.S. SPIVET	2009-05-16	17.0	0	0.0	9781594202179
6382	Richard Castle**HEAT WAVE	2009-10-17	11.0	1	0.0	9781401394769
6383	Richard Castle**HEAT WAVE	2009-10-24	6.0	2	11.0	9781401394769
6384	Richard Castle**HEAT WAVE	2009-10-31	17.0	0	0.0	9781401394769
6385	Richard Castle**HEAT WAVE	2009-11-07	15.0	3	0.0	9781401394769
6386	Richard Castle**HEAT WAVE	2009-11-14	11.0	4	15.0	9781401394769
6387	Richard Castle**HEAT WAVE	2009-11-21	14.0	5	11.0	9781401394769
6388	Richard Castle**HEAT WAVE	2009-11-28	16.0	0	0.0	9781401394769
6389	Richard Castle**HEAT WAVE	2009-12-05	17.0	0	0.0	9781401394769
6390	Richard Castle**HEAT WAVE	2009-12-19	20.0	0	0.0	9781401394769
6391	Richard Castle**HEAT WAVE	2010-12-12	19.0	1	0.0	9781401394769
6392	Richard Castle**HEAT WAVE	2010-12-19	13.0	2	19.0	9781401394769
6393	Richard Castle**HEAT WAVE	2010-12-26	14.0	3	13.0	9781401394769
6394	Richard Castle**NAKED HEAT	2010-10-03	7.0	1	0.0	9781401324025
6395	Richard Castle**NAKED HEAT	2010-10-10	16.0	2	7.0	9781401324025
6396	Richard Castle**NAKED HEAT	2010-10-17	18.0	0	0.0	9781401324025
6397	Richard Castle**NAKED HEAT	2010-10-24	17.0	0	0.0	9781401324025
6398	Richard Castle**NAKED HEAT	2010-10-31	19.0	0	0.0	9781401324025
6399	Richard North Patterson**ECLIPSE	2009-01-10	9.0	1	0.0	9780805087727
6400	Richard North Patterson**ECLIPSE	2009-01-17	13.0	2	9.0	9780805087727
6401	Richard North Patterson**ECLIPSE	2009-01-24	18.0	0	0.0	9780805087727
6402	Richard North Patterson**ECLIPSE	2009-01-31	18.0	0	0.0	9780805087727
6403	Richard North Patterson**IN THE NAME OF HONOR	2010-07-04	11.0	1	0.0	9780805087741
6404	Richard North Patterson**THE RACE	2008-08-09	16.0	1	0.0	9780312945176
6405	Richard North Patterson**THE RACE	2008-08-16	13.0	2	0.0	9780312945176
6406	Richard North Patterson**THE RACE	2008-08-23	15.0	3	0.0	9780312945176
6407	Richard North Patterson**THE SPIRE	2009-09-05	14.0	1	0.0	9780805087734
6408	Richard North Patterson**THE SPIRE	2009-09-12	18.0	0	0.0	9780805087734
6409	Richard North Patterson**THE SPIRE	2009-09-19	20.0	0	0.0	9780805087734
6410	Richard North Patterson**THE SPIRE	2010-05-09	16.0	1	0.0	9780805087734
6411	Richard North Patterson**THE SPIRE	2010-05-16	12.0	2	16.0	9780805087734
6412	Richard North Patterson**THE SPIRE	2010-05-23	13.0	3	12.0	9780805087734
6413	Richard Paul Evans**GRACE	2008-10-11	8.0	1	0.0	9781416550037
6414	Richard Paul Evans**GRACE	2008-10-18	17.0	0	0.0	9781416550037
6415	Richard Paul Evans**PROMISE ME	2010-10-10	9.0	1	0.0	9781439150030
6416	Richard Paul Evans**PROMISE ME	2010-10-17	14.0	2	9.0	9781439150030
6417	Richard Paul Evans**THE CHRISTMAS LIST	2009-10-10	12.0	1	0.0	9781439150009
6418	Richard Paul Evans**THE WALK	2010-04-11	4.0	1	0.0	9781439187319
6419	Richard Paul Evans**THE WALK	2010-04-18	10.0	2	4.0	9781439187319
6420	Richard Paul Evans**THE WALK	2010-04-25	14.0	3	10.0	9781439187319
6421	Richard Paul Evans**THE WALK	2010-05-09	20.0	0	0.0	9781439187319
6422	Richard Price**LUSH LIFE	2009-03-07	11.0	1	0.0	9780374299255
6423	Richard Price**LUSH LIFE	2009-03-14	20.0	2	11.0	9780374299255
6424	Richard Price**LUSH LIFE	2009-03-21	19.0	3	20.0	9780374299255
6425	Richard Price**LUSH LIFE	2009-03-28	17.0	4	19.0	9780374299255
6426	Richard Russo**BRIDGE OF SIGHS	2008-08-16	11.0	1	0.0	9781400030903
6427	Richard Russo**BRIDGE OF SIGHS	2008-08-23	9.0	2	0.0	9781400030903
6428	Richard Russo**BRIDGE OF SIGHS	2008-08-30	8.0	3	0.0	9781400030903
6429	Richard Russo**BRIDGE OF SIGHS	2008-09-06	9.0	4	0.0	9781400030903
6430	Richard Russo**BRIDGE OF SIGHS	2008-09-13	17.0	5	0.0	9781400030903
6431	Richard Russo**BRIDGE OF SIGHS	2008-09-20	19.0	6	0.0	9781400030903
6432	Richard Russo**BRIDGE OF SIGHS	2008-10-25	19.0	7	0.0	9781400030903
6433	Richard Russo**THAT OLD CAPE MAGIC	2009-08-08	2.0	1	0.0	9781400030910
6434	Richard Russo**THAT OLD CAPE MAGIC	2009-08-15	4.0	2	2.0	9781400030910
6435	Richard Russo**THAT OLD CAPE MAGIC	2009-08-22	5.0	3	4.0	9781400030910
6436	Richard Russo**THAT OLD CAPE MAGIC	2009-08-29	7.0	4	5.0	9781400030910
6437	Richard Russo**THAT OLD CAPE MAGIC	2009-09-05	13.0	5	7.0	9781400030910
6438	Richard Russo**THAT OLD CAPE MAGIC	2009-09-12	15.0	6	13.0	9781400030910
6439	Richard Russo**THAT OLD CAPE MAGIC	2009-09-19	15.0	7	15.0	9781400030910
6440	Richard Russo**THAT OLD CAPE MAGIC	2010-06-06	16.0	1	0.0	9781400030910
6441	Richard Russo**THAT OLD CAPE MAGIC	2010-06-13	11.0	2	16.0	9781400030910
6442	Richard Russo**THAT OLD CAPE MAGIC	2010-06-20	13.0	3	11.0	9781400030910
6443	Richard Russo**THAT OLD CAPE MAGIC	2010-06-27	20.0	4	13.0	9781400030910
6444	Richard Yates**REVOLUTIONARY ROAD	2008-12-06	20.0	1	0.0	9780375708442
6445	Richard Yates**REVOLUTIONARY ROAD	2008-12-13	16.0	2	0.0	9780375708442
6446	Richard Yates**REVOLUTIONARY ROAD	2008-12-20	12.0	3	0.0	9780375708442
6447	Richard Yates**REVOLUTIONARY ROAD	2008-12-27	10.0	4	0.0	9780375708442
6448	Richard Yates**REVOLUTIONARY ROAD	2009-01-03	8.0	5	0.0	9780375708442
6449	Richard Yates**REVOLUTIONARY ROAD	2009-01-10	5.5	6	0.0	9780375708442
6450	Richard Yates**REVOLUTIONARY ROAD	2009-01-17	2.0	7	0.0	9780375708442
6451	Richard Yates**REVOLUTIONARY ROAD	2009-01-24	3.5	8	0.0	9780375708442
6452	Richard Yates**REVOLUTIONARY ROAD	2009-01-31	4.5	9	0.0	9780375708442
6453	Richard Yates**REVOLUTIONARY ROAD	2009-02-07	7.0	10	0.0	9780375708442
6454	Richard Yates**REVOLUTIONARY ROAD	2009-02-14	7.5	11	0.0	9780375708442
6455	Richard Yates**REVOLUTIONARY ROAD	2009-02-21	7.0	12	0.0	9780375708442
6456	Richard Yates**REVOLUTIONARY ROAD	2009-02-28	11.0	13	7.0	9780375708442
6457	Richard Yates**REVOLUTIONARY ROAD	2009-03-07	18.0	14	11.0	9780375708442
6458	Richard Yates**REVOLUTIONARY ROAD	2009-03-14	13.0	15	16.0	9780375708442
6459	Richard Yates**REVOLUTIONARY ROAD	2009-03-21	13.0	16	13.0	9780375708442
6460	Richard Yates**REVOLUTIONARY ROAD	2009-03-28	14.0	17	13.0	9780375708442
6461	Richard Yates**REVOLUTIONARY ROAD	2009-04-04	18.0	18	14.0	9780375708442
6462	Ridley Pearson**IN HARM'S WAY	2010-08-08	20.0	0	0.0	9780399156540
6463	Ridley Pearson**KILLER VIEW	2008-07-19	15.0	1	0.0	9780399155055
6464	Ridley Pearson**KILLER WEEKEND	2008-07-19	16.0	1	0.0	9780515144796
6465	Rita Mae Brown & Sneaky Pie Brown**SANTA CLAWED	2008-11-08	17.0	0	0.0	9780553807066
6466	Rita Mae Brown & Sneaky Pie Brown**SANTA CLAWED	2009-12-19	19.0	1	0.0	9780553807066
6467	Rita Mae Brown**CAT OF THE CENTURY	2010-04-11	14.0	1	0.0	9780553807073
6468	Robert B Parker**BLUE-EYED DEVIL	2010-05-09	9.0	1	0.0	9780399156489
6469	Robert B Parker**BLUE-EYED DEVIL	2010-05-16	16.0	0	0.0	9780399156489
6470	Robert B Parker**BLUE-EYED DEVIL	2010-05-23	19.0	0	0.0	9780399156489
6471	Robert B Parker**BRIMSTONE	2009-05-09	11.0	1	0.0	9780399155710
6472	Robert B Parker**BRIMSTONE	2009-05-16	16.0	0	0.0	9780399155710
6473	Robert B Parker**NIGHT AND DAY	2009-02-28	6.0	1	0.0	9780425232996
6474	Robert B Parker**NIGHT AND DAY	2009-03-07	7.0	2	6.0	9780425232996
6475	Robert B Parker**NIGHT AND DAY	2009-03-14	10.0	3	7.0	9780425232996
6476	Robert B Parker**NIGHT AND DAY	2009-03-21	11.0	4	10.0	9780425232996
6477	Robert B Parker**NIGHT AND DAY	2009-03-28	14.0	5	11.0	9780425232996
6478	Robert B Parker**NIGHT AND DAY	2010-02-07	13.0	1	0.0	9780425232996
6479	Robert B Parker**NIGHT AND DAY	2010-02-14	10.0	2	13.0	9780425232996
6480	Robert B Parker**NIGHT AND DAY	2010-02-21	13.0	3	10.0	9780425232996
6481	Robert B Parker**NOW AND THEN	2008-10-18	19.0	1	0.0	9780425224144
6482	Robert B Parker**NOW AND THEN	2008-10-25	19.0	2	0.0	9780425224144
6483	Robert B Parker**PAINTED LADIES	2010-10-10	8.0	1	0.0	9780399156854
6484	Robert B Parker**PAINTED LADIES	2010-10-17	11.0	2	8.0	9780399156854
6485	Robert B Parker**PAINTED LADIES	2010-10-24	18.0	0	0.0	9780399156854
6486	Robert B Parker**RESOLUTION	2008-06-07	19.0	0	0.0	9780399155048
6487	Robert B Parker**ROUGH WEATHER	2008-10-25	6.0	1	0.0	9780425230176
6488	Robert B Parker**ROUGH WEATHER	2008-11-01	8.0	2	6.0	9780425230176
6489	Robert B Parker**ROUGH WEATHER	2008-11-08	14.0	3	8.0	9780425230176
6490	Robert B Parker**ROUGH WEATHER	2009-09-05	20.0	1	0.0	9780425230176
6491	Robert B Parker**ROUGH WEATHER	2009-09-12	19.0	2	20.0	9780425230176
6492	Robert B Parker**ROUGH WEATHER	2009-09-19	17.0	3	19.0	9780425230176
6493	Robert B Parker**ROUGH WEATHER	2009-09-26	20.0	4	17.0	9780425230176
6494	Robert B Parker**SPARE CHANGE	2008-06-07	20.0	1	0.0	9780425221921
6495	Robert B Parker**SPARE CHANGE	2008-06-14	16.0	2	0.0	9780425221921
6496	Robert B Parker**SPLIT IMAGE	2010-02-28	4.0	1	0.0	9780399156236
6497	Robert B Parker**SPLIT IMAGE	2010-03-07	8.0	2	4.0	9780399156236
6498	Robert B Parker**SPLIT IMAGE	2010-03-14	13.0	3	8.0	9780399156236
6499	Robert B Parker**SPLIT IMAGE	2010-03-21	9.0	4	13.0	9780399156236
6500	Robert B Parker**SPLIT IMAGE	2010-03-28	13.0	5	9.0	9780399156236
6501	Robert B Parker**STRANGER IN PARADISE	2009-02-07	18.0	1	0.0	9780425226285
6502	Robert B Parker**STRANGER IN PARADISE	2009-02-14	13.0	2	0.0	9780425226285
6503	Robert B Parker**STRANGER IN PARADISE	2009-02-21	15.0	3	0.0	9780425226285
6504	Robert B Parker**THE PROFESSIONAL	2009-10-10	4.0	1	0.0	9780399155949
6505	Robert B Parker**THE PROFESSIONAL	2009-10-17	10.0	2	4.0	9780399155949
6506	Robert B Parker**THE PROFESSIONAL	2009-10-24	16.0	3	10.0	9780399155949
6507	Robert B Parker**THE PROFESSIONAL	2009-10-31	20.0	0	0.0	9780399155949
6508	Robert B Parker**THE PROFESSIONAL	2010-09-12	12.0	1	0.0	9780399155949
6509	Robert B Parker**THE PROFESSIONAL	2010-09-19	10.0	2	12.0	9780399155949
6510	Robert B Parker**THE PROFESSIONAL	2010-09-26	12.0	3	10.0	9780399155949
6511	Robert Crais**CHASING DARKNESS	2008-07-05	7.0	1	0.0	9780743281645
6512	Robert Crais**CHASING DARKNESS	2008-07-12	11.0	2	7.0	9780743281645
6513	Robert Crais**CHASING DARKNESS	2008-07-19	16.0	0	0.0	9780743281645
6514	Robert Crais**CHASING DARKNESS	2008-07-26	20.0	0	0.0	9780743281645
6515	Robert Crais**CHASING DARKNESS	2009-03-07	18.0	1	0.0	9780743281645
6516	Robert Crais**CHASING DARKNESS	2009-03-14	17.0	2	18.0	9780743281645
6517	Robert Crais**CHASING DARKNESS	2009-03-21	16.0	3	17.0	9780743281645
6518	Robert Crais**THE FIRST RULE	2010-01-17	2.0	1	0.0	9780399156137
6519	Robert Crais**THE FIRST RULE	2010-01-24	5.0	2	2.0	9780399156137
6520	Robert Crais**THE FIRST RULE	2010-01-31	5.0	3	5.0	9780399156137
6521	Robert Crais**THE FIRST RULE	2010-02-07	12.0	4	5.0	9780399156137
6522	Robert Crais**THE FIRST RULE	2010-02-14	19.0	0	0.0	9780399156137
6523	Robert Crais**THE FIRST RULE	2011-01-02	12.0	1	0.0	9780399156137
6524	Robert Crais**THE FIRST RULE	2011-01-09	12.0	2	12.0	9780399156137
6525	Robert Crais**THE FIRST RULE	2011-01-16	10.0	3	12.0	9780399156137
6526	Robert Crais**THE FIRST RULE	2011-01-23	7.0	4	10.0	9780399156137
6527	Robert Crais**THE SENTRY	2011-01-16	2.0	1	0.0	9780399157073
6528	Robert Crais**THE SENTRY	2011-01-23	5.0	2	2.0	9780399157073
6529	Robert Goolrick**A RELIABLE WIFE	2009-04-25	17.0	0	0.0	9781565129771
6530	Robert Goolrick**A RELIABLE WIFE	2010-01-10	2.0	1	0.0	9781565129771
6531	Robert Goolrick**A RELIABLE WIFE	2010-01-17	1.0	2	2.0	9781565129771
6532	Robert Goolrick**A RELIABLE WIFE	2010-01-24	2.0	3	1.0	9781565129771
6533	Robert Goolrick**A RELIABLE WIFE	2010-01-31	1.0	4	2.0	9781565129771
6534	Robert Goolrick**A RELIABLE WIFE	2010-02-07	1.0	5	1.0	9781565129771
6535	Robert Goolrick**A RELIABLE WIFE	2010-02-14	2.0	6	1.0	9781565129771
6536	Robert Goolrick**A RELIABLE WIFE	2010-02-21	2.0	7	2.0	9781565129771
6537	Robert Goolrick**A RELIABLE WIFE	2010-02-28	3.0	8	2.0	9781565129771
6538	Robert Goolrick**A RELIABLE WIFE	2010-03-07	2.0	9	3.0	9781565129771
6539	Robert Goolrick**A RELIABLE WIFE	2010-03-14	3.0	10	2.0	9781565129771
6540	Robert Goolrick**A RELIABLE WIFE	2010-03-21	4.0	11	3.0	9781565129771
6541	Robert Goolrick**A RELIABLE WIFE	2010-03-28	5.0	12	4.0	9781565129771
6542	Robert Goolrick**A RELIABLE WIFE	2010-04-04	5.0	13	5.0	9781565129771
6543	Robert Goolrick**A RELIABLE WIFE	2010-04-11	5.0	14	5.0	9781565129771
6544	Robert Goolrick**A RELIABLE WIFE	2010-04-18	6.0	15	5.0	9781565129771
6545	Robert Goolrick**A RELIABLE WIFE	2010-04-25	7.0	16	6.0	9781565129771
6546	Robert Goolrick**A RELIABLE WIFE	2010-05-02	6.0	17	7.0	9781565129771
6547	Robert Goolrick**A RELIABLE WIFE	2010-05-09	6.0	18	6.0	9781565129771
6548	Robert Goolrick**A RELIABLE WIFE	2010-05-16	7.0	19	6.0	9781565129771
6549	Robert Goolrick**A RELIABLE WIFE	2010-05-23	7.0	20	7.0	9781565129771
6550	Robert Goolrick**A RELIABLE WIFE	2010-05-30	7.0	21	7.0	9781565129771
6551	Robert Goolrick**A RELIABLE WIFE	2010-06-06	8.0	22	7.0	9781565129771
6552	Robert Goolrick**A RELIABLE WIFE	2010-06-13	7.0	23	8.0	9781565129771
6553	Robert Goolrick**A RELIABLE WIFE	2010-06-20	9.0	24	7.0	9781565129771
6554	Robert Goolrick**A RELIABLE WIFE	2010-06-27	11.0	25	9.0	9781565129771
6555	Robert Goolrick**A RELIABLE WIFE	2010-07-04	9.0	26	11.0	9781565129771
6556	Robert Goolrick**A RELIABLE WIFE	2010-07-11	10.0	27	9.0	9781565129771
6557	Robert Goolrick**A RELIABLE WIFE	2010-07-18	13.0	28	10.0	9781565129771
6558	Robert Goolrick**A RELIABLE WIFE	2010-07-25	16.0	29	13.0	9781565129771
6559	Robert Goolrick**A RELIABLE WIFE	2010-08-01	18.0	30	16.0	9781565129771
6560	Robert Goolrick**A RELIABLE WIFE	2010-08-15	16.0	31	0.0	9781565129771
6561	Robert Goolrick**A RELIABLE WIFE	2010-08-22	14.0	32	16.0	9781565129771
6562	Robert Goolrick**A RELIABLE WIFE	2010-08-29	16.0	33	14.0	9781565129771
6563	Robert Goolrick**A RELIABLE WIFE	2010-09-05	14.0	34	16.0	9781565129771
6564	Robert Goolrick**A RELIABLE WIFE	2010-09-12	15.0	35	14.0	9781565129771
6565	Robert Goolrick**A RELIABLE WIFE	2010-09-19	13.0	36	15.0	9781565129771
6566	Robert Goolrick**A RELIABLE WIFE	2010-09-26	16.0	37	13.0	9781565129771
6567	Robert Goolrick**A RELIABLE WIFE	2010-10-03	14.0	38	16.0	9781565129771
6568	Robert Goolrick**A RELIABLE WIFE	2010-10-10	14.0	39	14.0	9781565129771
6569	Robert Goolrick**A RELIABLE WIFE	2010-10-17	15.0	40	14.0	9781565129771
