	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
4131		 Danielle Steel.	 Danielle Steel.**REMEMBRANCE		9780751505559	1982-01-24	14	6	11	REMEMBRANCE
4132		 John Updike.	 John Updike.**RABBIT IS RICH		9782070387113	1982-01-24	16	4	10	RABBIT IS RICH
4133		 James Lee Burke.	 James Lee Burke.**SUNSET LIMITED		9781409132851	1998-06-14	0	40	1	SUNSET LIMITED
4134		 Dale Brown.	 Dale Brown.**HAMMERHEADS		9780007361908	1990-07-22	1	0	14	HAMMERHEADS
4135		 Tony Hillerman.	 Tony Hillerman.**COYOTE WAITS		9780061186448	1990-07-22	5	3	3	COYOTE WAITS
4136		 Robert Ludlum.	 Robert Ludlum.**THE BOURNE ULTIMATUM		9785699031603	1990-07-22	21	8	8	THE BOURNE ULTIMATUM
4137		 Lawrence Sanders.	 Lawrence Sanders.**SULLIVAN'S STING		9780708986011	1990-07-22	7	11	13	SULLIVAN'S STING
4138		 Scott Turow.	 Scott Turow.**THE BURDEN OF PROOF		9780747519263	1990-07-22	8	1	1	THE BURDEN OF PROOF
4139		 Rosamunde Pilcher.	 Rosamunde Pilcher.**SEPTEMBER		9781560540540	1990-07-22	16	5	5	SEPTEMBER
4140		 Dominick Dunne.	 Dominick Dunne.**AN INCONVENIENT WOMAN		9780553289060	1990-07-22	13	9	9	AN INCONVENIENT WOMAN
4141		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1990-07-22	24	6	7	OH
4142		 Clive Cussler.	 Clive Cussler.**DRAGON		9788497933650	1990-07-22	13	7	10	DRAGON
4143		 Robert B. Parker.	 Robert B. Parker.**STARDUST		9781560540687	1990-07-22	2	12	6	STARDUST
4144		 Peter Matthiessen.	 Peter Matthiessen.**KILLING MISTER WATSON		9781299046801	1990-07-22	2	15	11	KILLING MISTER WATSON
4145		 Danielle Steel.	 Danielle Steel.**MESSAGE FROM NAM		9780816157945	1990-07-22	7	2	2	MESSAGE FROM NAM
4146		 Stephen King.	 Stephen King.**THE STAND		9785557085373	1990-07-22	13	4	4	THE STAND
4147		 Kirk Douglas.	 Kirk Douglas.**DANCE WITH THE DEVIL		9780517083468	1990-07-22	1	0	15	DANCE WITH THE DEVIL
4148		 Dale Brown.	 Dale Brown.**HAMMERHEADS		9780007361908	1990-07-29	2	14	14	HAMMERHEADS
4149		 Tony Hillerman.	 Tony Hillerman.**COYOTE WAITS		9780061186448	1990-07-29	6	3	3	COYOTE WAITS
4150		 Robert Ludlum.	 Robert Ludlum.**THE BOURNE ULTIMATUM		9785699031603	1990-07-29	22	8	12	THE BOURNE ULTIMATUM
4151		 Danielle Steel.	 Danielle Steel.**MESSAGE FROM NAM		9780816157945	1990-07-29	8	2	2	MESSAGE FROM NAM
4152		 Lawrence Sanders.	 Lawrence Sanders.**SULLIVAN'S STING		9780708986011	1990-07-29	8	13	13	SULLIVAN'S STING
4153		 Scott Turow.	 Scott Turow.**THE BURDEN OF PROOF		9780747519263	1990-07-29	9	1	1	THE BURDEN OF PROOF
4154		 Rosamunde Pilcher.	 Rosamunde Pilcher.**SEPTEMBER		9781560540540	1990-07-29	17	5	4	SEPTEMBER
4155		 Dominick Dunne.	 Dominick Dunne.**AN INCONVENIENT WOMAN		9780553289060	1990-07-29	14	9	9	AN INCONVENIENT WOMAN
4156		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1990-07-29	25	7	7	OH
4157		 Elmore Leonard.	 Elmore Leonard.**GET SHORTY		9780060547325	1990-07-29	1	0	11	GET SHORTY
4158		 Clive Cussler.	 Clive Cussler.**DRAGON		9788497933650	1990-07-29	14	10	10	DRAGON
4159		 Robert B. Parker.	 Robert B. Parker.**STARDUST		9781560540687	1990-07-29	3	6	8	STARDUST
4160		 Peter Matthiessen.	 Peter Matthiessen.**KILLING MISTER WATSON		9781299046801	1990-07-29	3	11	15	KILLING MISTER WATSON
4161		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**THE WOMEN IN HIS LIFE		9780816152445	1990-07-29	1	0	5	THE WOMEN IN HIS LIFE
4162		 Stephen King.	 Stephen King.**THE STAND		9785557085373	1990-07-29	14	4	6	THE STAND
4163		 William Goldman.	 William Goldman.**TINSEL		9780440087359	1979-09-02	3	5	6	TINSEL
4164		 Joseph Heller.	 Joseph Heller.**GOOD AS GOLD		9788071455707	1979-09-02	25	0	14	GOOD AS GOLD
4165		 Trevanian.	 Trevanian.**SHIBUMI		9780345301390	1979-09-02	18	7	4	SHIBUMI
4166		 Mary Stewart.	 Mary Stewart.**THE LAST ENCHANTMENT		9780449242070	1979-09-02	6	1	1	THE LAST ENCHANTMENT
4167		 Herman Wouk.	 Herman Wouk.**WAR AND REMEMBRANCE		9780316172141	1979-09-02	48	9	9	WAR AND REMEMBRANCE
4168		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**A WOMAN OF SUBSTANCE		9780261661677	1979-09-02	5	14	10	A WOMAN OF SUBSTANCE
4169		 Ken Follett.	 Ken Follett.**TRIPLE		9788370822880	1979-09-02	2	13	15	TRIPLE
4170		 Richard Bach.	 Richard Bach.**THERE'S NO SUCH PLACE AS FAR AWAY		9780002240215	1979-09-02	11	13	11	THERE'S NO SUCH PLACE AS FAR AWAY
4171		 Stephen King.	 Stephen King.**THE DEAD ZONE		9785170124831	1979-09-02	2	8	5	THE DEAD ZONE
4172		 Peter Benchley.	 Peter Benchley.**THE ISLAND		9780553209846	1979-09-02	17	11	13	THE ISLAND
4173		 Ruth Beebe Hill.	 Ruth Beebe Hill.**HANTA YO		9780446321440	1979-09-02	29	12	12	HANTA YO
4174		 William Styron.	 William Styron.**SOPHIE'S CHOICE		9780099470441	1979-09-02	13	2	2	SOPHIE'S CHOICE
4175		 Robert Ludlum.	 Robert Ludlum.**THE MATARESE CIRCLE		9782253034759	1979-09-02	26	3	3	THE MATARESE CIRCLE
4176		 Rona Jaffe.	 Rona Jaffe.**CLASS REUNION		9781504008365	1979-09-02	15	4	7	CLASS REUNION
4177		 Dean Koontz.	 Dean Koontz.**FROM THE CORNER OF HIS EYE		9781472202789	2001-03-11	11	13	14	FROM THE CORNER OF HIS EYE
4178		 Amy Tan.	 Amy Tan.**THE BONESETTER'S DAUGHTER		9780399146435	2001-03-11	3	2	4	THE BONESETTER'S DAUGHTER
4179		 Maeve Binchy.	 Maeve Binchy.**SCARLET FEATHER		9780786558995	2001-03-11	1	0	3	SCARLET FEATHER
4180		 Michael Connelly.	 Michael Connelly.**A DARKNESS MORE THAN NIGHT		9780786228218	2001-03-11	7	9	11	A DARKNESS MORE THAN NIGHT
4181		 Fern Michaels.	 Fern Michaels.**PLAIN JANE		9780786234356	2001-03-11	1	0	13	PLAIN JANE
4182		 James Patterson.	 James Patterson.**1ST TO DIE		9788830430389	2001-03-11	0	0	1	1ST TO DIE
4183		 John Grisham.	 John Grisham.**A PAINTED HOUSE		9783641110253	2001-03-11	5	1	2	A PAINTED HOUSE
4184		 Brad Meltzer.	 Brad Meltzer.**THE FIRST COUNSEL		9780446527286	2001-03-11	9	6	8	THE FIRST COUNSEL
4185		 Barbara Kingsolver.	 Barbara Kingsolver.**PRODIGAL SUMMER		9781442072503	2001-03-11	21	14	16	PRODIGAL SUMMER
4186		 Dennis Lehane.	 Dennis Lehane.**MYSTIC RIVER		9785392100484	2001-03-11	6	10	10	MYSTIC RIVER
4187		 Jack Higgins.	 Jack Higgins.**EDGE OF DANGER		9780425182369	2001-03-11	3	4	6	EDGE OF DANGER
4188		 Terry McMillan.	 Terry McMillan.**A DAY LATE AND A DOLLAR SHORT		9780670910540	2001-03-11	8	3	5	A DAY LATE AND A DOLLAR SHORT
4189		 Lisa Scottoline.	 Lisa Scottoline.**THE VENDETTA DEFENSE		9780007118458	2001-03-11	2	7	9	THE VENDETTA DEFENSE
4190		 Raymond E. Feist.	 Raymond E. Feist.**KRONDOR: Tear of the Gods		9780066213095	2001-03-11	1	0	15	KRONDOR: Tear of the Gods
4191		 Tim LaHaye and Jerry B. Jenkins.	 Tim LaHaye and Jerry B. Jenkins.**THE MARK		9781414340203	2001-03-11	5	8	7	THE MARK
4192		 Kurt Vonnegut.	 Kurt Vonnegut.**JAILBIRD		9780440054832	1979-09-09	1	0	6	JAILBIRD
4193		 Rona Jaffe.	 Rona Jaffe.**CLASS REUNION		9781504008365	1979-09-09	16	7	8	CLASS REUNION
4194		 Harry Patterson.	 Harry Patterson.**TO CATCH A KING		9780007384785	1979-09-09	1	0	13	TO CATCH A KING
4195		 Richard Bach.	 Richard Bach.**THERE'S NO SUCH PLACE AS FAR AWAY		9780002240215	1979-09-09	14	11	10	THERE'S NO SUCH PLACE AS FAR AWAY
4196		 Mary Stewart.	 Mary Stewart.**THE LAST ENCHANTMENT		9780449242070	1979-09-09	7	1	1	THE LAST ENCHANTMENT
4197		 Herman Wouk.	 Herman Wouk.**WAR AND REMEMBRANCE		9780316172141	1979-09-09	49	9	11	WAR AND REMEMBRANCE
4198		 Stephen King.	 Stephen King.**THE DEAD ZONE		9785170124831	1979-09-09	3	5	3	THE DEAD ZONE
4199		 Ken Follett.	 Ken Follett.**TRIPLE		9788370822880	1979-09-09	3	15	5	TRIPLE
4200		 William Styron.	 William Styron.**SOPHIE'S CHOICE		9780099470441	1979-09-09	14	2	2	SOPHIE'S CHOICE
4201		 Trevanian.	 Trevanian.**SHIBUMI		9780345301390	1979-09-09	19	4	9	SHIBUMI
4202		 Robert Ludlum.	 Robert Ludlum.**THE MATARESE CIRCLE		9782253034759	1979-09-09	27	3	4	THE MATARESE CIRCLE
4203		 Ruth Beebe Hill.	 Ruth Beebe Hill.**HANTA YO		9780446321440	1979-09-09	30	12	15	HANTA YO
4204		 Peter Benchley.	 Peter Benchley.**THE ISLAND		9780553209846	1979-09-09	14	18	14	THE ISLAND
4205		 William Goldman.	 William Goldman.**TINSEL		9780440087359	1979-09-09	4	6	12	TINSEL
4206		 Lisa Scottoline.	 Lisa Scottoline.**THE VENDETTA DEFENSE		9780007118458	2001-03-18	3	9	1	THE VENDETTA DEFENSE
4207		 Cynthia Freeman.	 Cynthia Freeman.**ILLUSIONS OF LOVE		9780002228794	1985-01-13	9	8	6	ILLUSIONS OF LOVE
4208		 Gore Vidal.	 Gore Vidal.**LINCOLN		9780394538891	1985-01-13	32	11	13	LINCOLN
4209		 Dan Jenkins.	 Dan Jenkins.**LIFE ITS OWNSELF		9780451137951	1985-01-13	11	10	9	LIFE ITS OWNSELF
4210		 Joseph Heller.	 Joseph Heller.**GOD KNOWS		9782246346418	1985-01-13	16	13	15	GOD KNOWS
4211		''  Helen Hooven Santmyer.	''  Helen Hooven Santmyer.**''. . . AND LADIES OF THE CLUB		9780330294041	1985-01-13	33	6	11	''. . . AND LADIES OF THE CLUB
4212		 Mario Puzo.	 Mario Puzo.**THE SICILIAN		9788096702121	1985-01-13	11	1	1	THE SICILIAN
4213		 Frederick Forsyth.	 Frederick Forsyth.**THE FOURTH PROTOCOL		9788401321061	1985-01-13	24	5	8	THE FOURTH PROTOCOL
4214		 Arthur Hailey.	 Arthur Hailey.**STRONG MEDICINE		9785170288120	1985-01-13	18	12	12	STRONG MEDICINE
4215		 John Jakes.	 John Jakes.**LOVE AND WAR		9780006171584	1985-01-13	15	4	5	LOVE AND WAR
4216		 Stephen King and Peter Straub.	 Stephen King and Peter Straub.**THE TALISMAN		9788370822927	1985-01-13	14	2	2	THE TALISMAN
4217		 Mary Higgins Clark.	 Mary Higgins Clark.**STILLWATCH		9782226305367	1985-01-13	14	10	14	STILLWATCH
4218		 Sidney Sheldon.	 Sidney Sheldon.**IF TOMORROW COMES		9780446357425	1985-01-13	1	0	7	IF TOMORROW COMES
4219		 Tom Robbins.	 Tom Robbins.**JITTERBUG PERFUME		9780553268447	1985-01-13	7	7	10	JITTERBUG PERFUME
4220		 Isaac Asimov.	 Isaac Asimov.**FOUNDATION'S EDGE		9780918372109	1983-02-13	20	6	7	FOUNDATION'S EDGE
4221		 Douglas Adams.	 Douglas Adams.**LIFE		9789638009661	1983-02-13	17	8	10	LIFE
4222	 	27	27**27	0615974058	9780615974057	1983-02-13	27	9	9	27
4223		 James A. Michener.	 James A. Michener.**SPACE		9780552122832	1983-02-13	22	3	1	SPACE
4224		 Peter Straub.	 Peter Straub.**FLOATING DRAGON		9780425062852	1983-02-13	3	7	5	FLOATING DRAGON
4225		 Sidney Sheldon.	 Sidney Sheldon.**MASTER OF THE GAME		9781568650920	1983-02-13	26	2	6	MASTER OF THE GAME
4226		 Danielle Steel.	 Danielle Steel.**CROSSINGS		9780307566393	1983-02-13	23	13	13	CROSSINGS
4227		 Judith Krantz.	 Judith Krantz.**MISTRAL'S DAUGHTER		9781299207837	1983-02-13	16	1	2	MISTRAL'S DAUGHTER
4228		 Fred Mustard Stewart.	 Fred Mustard Stewart.**ELLIS ISLAND		9788432240119	1983-02-13	2	10	8	ELLIS ISLAND
4229		 Len Deighton.	 Len Deighton.**GOODBYE		9780008162207	1983-02-13	11	11	11	GOODBYE
4230		 Phyllis A. Whitney.	 Phyllis A. Whitney.**EMERALD		9780385182850	1983-02-13	15	2	15	EMERALD
4231		 Marion Zimmer Bradley.	 Marion Zimmer Bradley.**THE MISTS OF AVALON		9788830406827	1983-02-13	2	12	14	THE MISTS OF AVALON
4232		 Stephen King.	 Stephen King.**DIFFERENT SEASONS		9789573254003	1983-02-13	30	15	12	DIFFERENT SEASONS
4233		 Arthur C. Clarke.	 Arthur C. Clarke.**2010: ODYSSEY TWO		9788440644091	1983-02-13	16	4	3	2010: ODYSSEY TWO
4234		 Jean M. Auel.	 Jean M. Auel.**THE VALLEY OF HORSES		9788495353627	1983-02-13	26	5	4	THE VALLEY OF HORSES
4235		 Kurt Vonnegut.	 Kurt Vonnegut.**JAILBIRD		9780440054832	1979-10-07	5	2	2	JAILBIRD
4236		 M.M. Kaye.	 M.M. Kaye.**SHADOW OF THE MOON		9780312714109	1979-10-07	4	6	7	SHADOW OF THE MOON
4237		 Howard Fast.	 Howard Fast.**THE ESTABLISHMENT		9781322473659	1979-10-07	2	8	6	THE ESTABLISHMENT
4238		 Harry Patterson.	 Harry Patterson.**TO CATCH A KING		9780007384785	1979-10-07	15	4	15	TO CATCH A KING
4239		 Richard Bach.	 Richard Bach.**THERE'S NO SUCH PLACE AS FAR AWAY		9780002240215	1979-10-07	18	15	14	THERE'S NO SUCH PLACE AS FAR AWAY
4240		 Mary Stewart.	 Mary Stewart.**THE LAST ENCHANTMENT		9780449242070	1979-10-07	11	3	3	THE LAST ENCHANTMENT
4241		 Herman Wouk.	 Herman Wouk.**WAR AND REMEMBRANCE		9780316172141	1979-10-07	53	13	13	WAR AND REMEMBRANCE
4242		 Stephen King.	 Stephen King.**THE DEAD ZONE		9785170124831	1979-10-07	7	1	1	THE DEAD ZONE
4243		 Ken Follett.	 Ken Follett.**TRIPLE		9788370822880	1979-10-07	7	4	5	TRIPLE
4244		 Trevanian.	 Trevanian.**SHIBUMI		9780345301390	1979-10-07	23	12	10	SHIBUMI
4245		 Robert Ludlum.	 Robert Ludlum.**THE MATARESE CIRCLE		9782253034759	1979-10-07	31	7	8	THE MATARESE CIRCLE
4246		 William Goldman.	 William Goldman.**TINSEL		9780440087359	1979-10-07	11	8	11	TINSEL
4247		 William Styron.	 William Styron.**SOPHIE'S CHOICE		9780099470441	1979-10-07	18	5	4	SOPHIE'S CHOICE
4248		 Rona Jaffe.	 Rona Jaffe.**CLASS REUNION		9781504008365	1979-10-07	20	10	12	CLASS REUNION
4249		 Anton Myrer.	 Anton Myrer.**A GREEN DESIRE		9780061581410	1982-04-04	11	3	3	A GREEN DESIRE
4250		 Colleen McCullough.	 Colleen McCullough.**AN INDECENT OBSESSION		9782277215349	1982-04-04	26	4	6	AN INDECENT OBSESSION
4251		 Paul Theroux.	 Paul Theroux.**THE MOSQUITO COAST		9780241973653	1982-04-04	11	4	11	THE MOSQUITO COAST
4252		 Robin Cook.	 Robin Cook.**FEVER		9780816134205	1982-04-04	7	8	7	FEVER
4253		 Saul Bellow.	 Saul Bellow.**THE DEAN'S DECEMBER		9780671464769	1982-04-04	11	5	5	THE DEAN'S DECEMBER
4254		 John Jakes.	 John Jakes.**NORTH AND SOUTH		9780451235985	1982-04-04	11	2	2	NORTH AND SOUTH
4255		 Dick Francis.	 Dick Francis.**TWICE SHY		9780515134889	1982-04-04	1	0	14	TWICE SHY
4256		 Stephen King.	 Stephen King.**CUJO		9781444708127	1982-04-04	34	0	15	CUJO
4257		 Gail Godwin.	 Gail Godwin.**A MOTHER AND TWO DAUGHTERS		9780434297504	1982-04-04	8	9	9	A MOTHER AND TWO DAUGHTERS
4258	B0116EBXP4	 William F. Buckley Jr.	 William F. Buckley Jr.**MARCO POLO	1888952113	9781888952117	1982-04-04	12	8	8	MARCO POLO
4259		 Danielle Steel.	 Danielle Steel.**REMEMBRANCE		9780751505559	1982-04-04	22	0	13	REMEMBRANCE
4260		 Bette Bao Lord.	 Bette Bao Lord.**SPRING MOON		9780816133857	1982-04-04	21	6	4	SPRING MOON
4261		 Robert Ludlum.	 Robert Ludlum.**THE PARSIFAL MOSAIC		9780553252705	1982-04-04	5	1	1	THE PARSIFAL MOSAIC
4262		 John Irving.	 John Irving.**THE HOTEL NEW HAMPSHIRE		9780345400482	1982-04-04	31	10	10	THE HOTEL NEW HAMPSHIRE
4263		 David Niven.	 David Niven.**GO SLOWLY		9780385175616	1982-04-04	11	13	12	GO SLOWLY
4264		 Ted Hughes.	 Ted Hughes.**BIRTHDAY LETTERS		9780753154564	1998-02-15	2	12	1	BIRTHDAY LETTERS
4265		 Harold Robbins.	 Harold Robbins.**DESCENT FROM XANADU		9780671735548	1984-06-24	8	0	14	DESCENT FROM XANADU
4266		 Leon Uris.	 Leon Uris.**THE HAJ		9780233976976	1984-06-24	13	5	6	THE HAJ
4267		 Robert Ludlum.	 Robert Ludlum.**THE AQUITAINE PROGRESSION		9782221086094	1984-06-24	18	1	3	THE AQUITAINE PROGRESSION
4268		 Judith Michael.	 Judith Michael.**POSSESSIONS		9781439141342	1984-06-24	4	15	13	POSSESSIONS
4269		 Clive Cussler.	 Clive Cussler.**DEEP SIX		9782246346012	1984-06-24	6	7	7	DEEP SIX
4270		''  Helen Hooven Santmyer.	''  Helen Hooven Santmyer.**''. . . AND LADIES OF THE CLUB		9780330294041	1984-06-24	1	4	1	''. . . AND LADIES OF THE CLUB
4271		 Gore Vidal.	 Gore Vidal.**LINCOLN		9780394538891	1984-06-24	3	6	4	LINCOLN
4272		 Whitley Strieber and James W. Kunetka.	 Whitley Strieber and James W. Kunetka.**WARDAY		9780446326308	1984-06-24	10	14	15	WARDAY
4273		 Danielle Steel.	 Danielle Steel.**FULL CIRCLE		9788820009243	1984-06-24	7	3	2	FULL CIRCLE
4274		 Dr. Seuss.	 Dr. Seuss.**THE BUTTER BATTLE BOOK		9780394965802	1984-06-24	17	12	9	THE BUTTER BATTLE BOOK
4275		 Louis L'Amour.	 Louis L'Amour.**THE WALKING DRUM		9780553270136	1984-06-24	7	2	5	THE WALKING DRUM
4276		 Frank Herbert.	 Frank Herbert.**HERETICS OF DUNE		9789651304217	1984-06-24	14	9	11	HERETICS OF DUNE
4277		 John Updike.	 John Updike.**THE WITCHES OF EASTWICK		9785389114319	1984-06-24	6	8	8	THE WITCHES OF EASTWICK
4278		 Susan Howatch.	 Susan Howatch.**THE WHEEL OF FORTUNE		9781453263457	1984-06-24	6	11	10	THE WHEEL OF FORTUNE
4279		 Morris West.	 Morris West.**HARLEQUIN		9780553229134	1974-11-10	10	3	10	HARLEQUIN
4280		 Frederick Forsyth.	 Frederick Forsyth.**THE DOGS OF WAR		9780553255249	1974-11-10	20	5	6	THE DOGS OF WAR
4281		 Joseph Heller.	 Joseph Heller.**SOMETHING HAPPENED		9780345301772	1974-11-10	5	3	2	SOMETHING HAPPENED
4282		 Robert Ludlum.	 Robert Ludlum.**THE RHINEMANN EXCHANGE		9788372458308	1974-11-10	7	8	9	THE RHINEMANN EXCHANGE
4283		 Alison Lurie.	 Alison Lurie.**THE WAR BETWEEN THE TATES		9781453271209	1974-11-10	13	9	8	THE WAR BETWEEN THE TATES
4284		 John le Carré.	 John le Carré.**TINKER		9783471780862	1974-11-10	23	2	4	TINKER
4285		Peter Benchley.	Peter Benchley.**JAWS		9781400064564	1974-11-10	38	7	7	JAWS
4286		 Morris West.	 Morris West.**HARLEQUIN		9780553229134	1974-11-17	4	10	7	HARLEQUIN
4287		 Frederick Forsyth.	 Frederick Forsyth.**THE DOGS OF WAR		9780553255249	1974-11-17	21	6	6	THE DOGS OF WAR
4288		 Joseph Heller.	 Joseph Heller.**SOMETHING HAPPENED		9780345301772	1974-11-17	6	2	2	SOMETHING HAPPENED
4289		 Robert Ludlum.	 Robert Ludlum.**THE RHINEMANN EXCHANGE		9788372458308	1974-11-17	10	8	10	THE RHINEMANN EXCHANGE
4290		 Taylor Caldwell.	 Taylor Caldwell.**GLORY AND THE LIGHTNING		9780449225622	1974-11-17	1	0	8	GLORY AND THE LIGHTNING
4291		 Alison Lurie.	 Alison Lurie.**THE WAR BETWEEN THE TATES		9781453271209	1974-11-17	14	8	9	THE WAR BETWEEN THE TATES
4292		 John le Carré.	 John le Carré.**TINKER		9783471780862	1974-11-17	4	24	4	TINKER
4293		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1991-07-07	8	11	1	OH
4294		 Alice Sebold.	 Alice Sebold.**THE LOVELY BONES		9780330413169	2003-07-06	54	5	1	THE LOVELY BONES
4295		 Terry Goodkind.	 Terry Goodkind.**CONFESSOR		9781423316602	2007-11-18	1	0	2	CONFESSOR
4296		 Danielle Steel.	 Danielle Steel.**AMAZING GRACE		9781423320081	2007-11-18	3	12	14	AMAZING GRACE
4297		 Patricia Cornwell.	 Patricia Cornwell.**BOOK OF THE DEAD		9788804564249	2007-11-18	4	6	10	BOOK OF THE DEAD
4298		 Jan Karon.	 Jan Karon.**HOME TO HOLLY SPRINGS		9780670018253	2007-11-18	3	7	9	HOME TO HOLLY SPRINGS
4299		 Ken Follett.	 Ken Follett.**WORLD WITHOUT END		9781743038178	2007-11-18	6	9	5	WORLD WITHOUT END
4300		 Khaled Hosseini.	 Khaled Hosseini.**A THOUSAND SPLENDID SUNS		9781594483851	2007-11-18	26	10	6	A THOUSAND SPLENDID SUNS
4301		 Vince Flynn.	 Vince Flynn.**PROTECT AND DEFEND		9781435606548	2007-11-18	3	4	8	PROTECT AND DEFEND
4302		 John Grisham.	 John Grisham.**PLAYING FOR PIZZA		9780099557265	2007-11-18	8	8	11	PLAYING FOR PIZZA
4303		 Alice Sebold.	 Alice Sebold.**THE ALMOST MOON		9780316022842	2007-11-18	5	14	15	THE ALMOST MOON
4304		 David Baldacci.	 David Baldacci.**STONE COLD		9781447274308	2007-11-18	2	1	3	STONE COLD
4305		 Clive Cussler.	 Clive Cussler.**THE CHASE		9781429566476	2007-11-18	2	3	4	THE CHASE
4306		 James Patterson.	 James Patterson.**DOUBLE CROSS		9780755323159	2007-11-18	1	0	1	DOUBLE CROSS
4307		 Nicholas Sparks.	 Nicholas Sparks.**THE CHOICE		9782749921020	2007-11-18	12	8	12	THE CHOICE
4308		 Donald McCaig.	 Donald McCaig.**RHETT BUTLER’S PEOPLE		9781447251330	2007-11-18	2	5	7	RHETT BUTLER’S PEOPLE
4309		 J. D. Robb.	 J. D. Robb.**CREATION IN DEATH		9780399154362	2007-11-18	2	2	13	CREATION IN DEATH
4310		 Louis L'Amour.	 Louis L'Amour.**THE LONESOME GODS		9780816137138	1983-06-12	13	10	11	THE LONESOME GODS
4311		 Stephen King.	 Stephen King.**CHRISTINE		9780670220267	1983-06-12	12	3	3	CHRISTINE
